fulfillment_id,order_id,fulfillment_date,fulfillment_method,shipping_carrier,tracking_number,estimated_delivery_date,actual_delivery_date
74216bfd-6721-4998-95ce-9be63eb1f0c6,742b6f83-1238-4286-9452-cb1420397f1b,2024-10-04 04:52:52,in-store pickup,"Pearson, Payne and Jackson",02621a3b-3e34-429f-9546-5e830c55c64d,2024-11-02,2024-10-13
74e820c3-3acc-4596-9deb-e23ff53ca3e3,ca88664d-0340-49f4-a6c8-ea8bf7624d0d,2024-09-25 16:28:30,ship to home,Gonzalez LLC,74b1097b-c872-4d1d-8c31-4a7d31c3b55f,2024-10-14,2024-10-31
0d0ae74a-d044-4aeb-9c53-9cf15910c20f,25c7d0c7-5fba-4933-b3ef-11c57dc9ce90,2024-10-08 13:08:46,ship to home,"Dennis, Watson and Webb",ae3fe1e3-72d6-49b3-a6bb-86616fcd0a92,2024-11-05,2024-10-16
4e09c34c-4214-41bf-acc0-59b1846d6239,988d53e1-4e58-4a22-9d80-f7c30a09681a,2024-09-13 21:07:27,fedex,Thomas Group,9f3d89ce-d332-42c5-866f-22709cb9c120,2024-10-16,2024-10-30
a1758351-a72d-43b3-b3dd-197a13bc76ce,06815122-5f66-4649-8388-d9d8b8d4ae99,2024-09-22 05:06:07,ship to home,"Carrillo, Delacruz and Woods",52ac57ad-750f-4c01-a694-7fa90a4e9b43,2024-10-12,2024-11-04
30bde481-d70b-4675-8350-d7b5cde553cb,0c0bf12c-8352-4411-b5c6-372ceeac3276,2024-09-13 17:17:23,ups,Bryant Ltd,1e74cbc0-cf0f-467c-9e01-74faae848eb9,2024-10-30,2024-10-26
057ea404-9658-4853-9828-6b3873785dd1,08c34283-7884-409c-8d08-2aaaf2e42207,2024-09-12 17:29:39,ship to home,"Solomon, Bass and Perry",51933d7d-1715-4165-9845-36342ebe7622,2024-11-07,2024-10-10
90d2aeb2-d5cf-4113-a45c-50369dae5e5a,4353615a-0d6b-4d0d-8fff-138f0ab1bd49,2024-09-28 09:04:08,ship to home,Rowe-Taylor,77213ddb-3567-43e3-93fb-76205c13b302,2024-10-12,2024-10-22
069c4391-bba4-4472-850e-b6753b228f6d,546ce4fa-298e-46f2-bd43-c69007ae5ff0,2024-09-13 03:39:02,ship to home,"Garcia, Brown and Davis",a9ce2d93-e53d-4bd7-b782-7d479344c285,2024-11-04,2024-10-23
e428d4c4-36f5-4e30-892e-baf34562b8bc,17698c37-1958-4f47-96df-6480e649c7c1,2024-09-23 05:01:45,ups,Brennan Group,f9af7a0b-1d04-40fd-8fe1-7b525f3ef540,2024-10-22,2024-10-29
e4be222c-4f00-4618-b431-574c18a70c73,25d7b24f-1570-40cb-bdb4-ec9b7c951b55,2024-09-24 18:17:10,in-store pickup,"Howard, Perry and Thompson",ae953bd8-1191-43b2-a88b-729abcd784e4,2024-10-16,2024-10-20
6125c363-381a-4114-8665-57657e206544,016b2829-d621-4600-90ba-e3f571efb5cb,2024-10-01 13:41:57,usps,"Curtis, Hill and Davis",ab25c7b2-2575-409b-a8b7-b736a445722f,2024-10-28,2024-10-19
d346272f-7ca9-46dd-90d5-6a0720d9476c,a493d22a-093c-49e6-917f-d35859abcf1f,2024-09-29 00:23:37,usps,Perez-Walker,75dedf50-3800-410e-9aa5-722ddd933be4,2024-11-08,2024-11-04
88e5a9c2-f8aa-4ac3-b31a-030a5cf133fe,238d163c-b6a1-466f-aeed-151afdcf34d4,2024-10-02 13:19:55,fedex,Hahn Ltd,57d5570f-7c16-42ff-a072-2af60942b404,2024-10-23,2024-10-25
157b2ae4-086b-4da5-ab59-b01b03a03028,7cc91de0-04d5-444f-a139-bba52223bfa4,2024-10-10 05:38:22,in-store pickup,Lee-Cherry,e54eeadf-4682-49fc-ac51-8c98d8a47d39,2024-10-31,2024-11-01
bb94b963-e97c-48cd-b94e-6cd41a5a4bf5,93a83a1f-1669-4e6e-945e-c05734359f2f,2024-09-27 17:55:23,usps,Gay Inc,94f50429-c232-42fa-9d4c-c80e8d71a6c1,2024-11-02,2024-10-28
d1553801-19a3-42a0-9eeb-6a5e7ff50934,0c7e480a-dcb1-4d16-bfd4-7fd412757b0a,2024-09-17 18:41:29,ups,"Lopez, Fuller and Flores",dc431c08-fb46-4c73-acee-624f665b1226,2024-10-23,2024-10-16
e2679dcb-94dc-46f0-a074-93d95572d7e3,d5eedb78-9abc-488f-923a-ef46071c7933,2024-09-15 21:38:00,fedex,Wilson LLC,57b627c1-5487-440a-9f61-1bcfc246a009,2024-10-12,2024-11-04
20a7f369-6869-4800-9139-b8319ca57b19,ce520738-bff0-424f-878b-4125432cc711,2024-09-13 19:04:18,usps,Friedman-Bailey,fc63e90f-cefc-496a-b2fa-440819697a23,2024-11-06,2024-10-28
e3c2a9c5-a712-4bac-85df-112d0a9ad961,f2ad081b-d311-4d7c-b622-ff3bb0193161,2024-10-08 16:06:46,ship to home,Thompson LLC,0663ad13-7f99-4a39-8f9c-84da979491f6,2024-10-19,2024-10-25
08f884e2-a188-4443-9bca-27ad112b3cd8,ebaf04e6-9114-47b1-8625-61788283c169,2024-09-19 20:14:55,usps,"Bauer, Roberts and Jones",5e6b3040-b787-4cff-b0a8-59b9edbfe408,2024-10-18,2024-10-14
81a4e5ad-dd6f-4ddc-9ac1-63c3288b788c,c5006cb7-181b-4785-8b60-6fd41c462824,2024-09-14 19:37:10,usps,"Frazier, Todd and Ramirez",de416580-85bb-47d1-bc58-2c2f3cf05d41,2024-10-18,2024-10-13
173970c5-7dbb-4b6d-b40c-8e705db97a39,73dcb5eb-c79b-428c-9595-87749708411b,2024-10-05 18:36:06,ups,Owens-Wilson,6bf7b349-c520-4ecb-a03f-d0518b733c15,2024-10-18,2024-11-05
30711750-139d-4e6b-be3f-359a36d457d5,76091ab2-a081-4486-94d8-316803918ba0,2024-09-19 01:33:13,usps,"Nelson, Roberts and Huerta",99d06053-69b1-4b2a-a007-3122e942eac2,2024-10-21,2024-10-27
54695240-e5a9-4e9f-a520-b75f893f7032,d367e591-82d3-4f50-97ce-aa31262d750f,2024-10-08 00:13:11,in-store pickup,King-Lewis,d1bd6d44-9ae9-4a28-8afb-0509d689fba9,2024-11-06,2024-10-13
ad55bbc3-1669-422a-9694-b936c5dd9ddf,7aa89ca0-3383-470b-bf4e-678ad879ee80,2024-09-17 03:56:12,fedex,Hernandez Group,b96fa296-e5b9-4227-9615-dc8a0e1052cb,2024-10-24,2024-10-13
c6ddc43f-f117-4c4b-a95b-ee0edba0b08f,a56788b6-30a4-4ef1-bd2f-ed74be17c2b4,2024-10-03 06:16:59,in-store pickup,Palmer-Berry,42c4267b-5802-46f0-a519-262a5e80432a,2024-11-07,2024-11-06
258fa709-7f61-4f90-a396-0318635af473,6a8d3992-b639-4bae-b2d1-dc3e65701213,2024-09-30 15:34:17,usps,Spencer LLC,8d21541f-1e92-4c40-9bc8-d3409c1db607,2024-10-16,2024-10-17
a8e0e618-54fb-4b56-9c82-9269f237cc62,9cc26cbc-af71-43b1-9741-9dcb03c9709d,2024-09-26 03:30:39,fedex,Wang-Morales,f76fd67c-5f8e-4336-9ea6-309d968eac15,2024-10-24,2024-10-18
21a9bf45-b93a-43ae-a7a4-3c4614515429,e58bce37-acf4-4769-85f6-a971857a62f0,2024-09-28 14:05:17,in-store pickup,"Scott, Smith and Burns",855c556c-eb94-4a3d-aa9d-75417b60f9f1,2024-10-10,2024-10-12
5bb38c80-badf-4124-8710-ca264c9ac84f,426b00b9-5125-4c42-b3a4-79e9e766d920,2024-10-01 12:09:27,usps,"Goodwin, Mercado and Hines",c50a3c36-d3d0-4a08-bb94-2b094df71d80,2024-10-20,2024-10-23
8082ec25-a434-4ea2-8e8d-e5eec2ce2ae3,e8b8ac49-7733-41ce-8c15-303590261b01,2024-09-27 08:00:21,fedex,Joseph-Hart,9d584512-1e2a-4bdf-8985-5a06c3fbb2b4,2024-10-20,2024-10-14
9034adee-ece7-4414-9ff1-f0cf6e56d129,0adcf28f-a302-42d3-a6a3-bffc9641c177,2024-09-15 01:23:38,in-store pickup,"Moore, Buckley and Smith",7dcf850c-82e3-4ee2-bcf1-dcb8204e669c,2024-10-29,2024-10-29
ef259ddb-380f-45ed-8074-80095d2ecd9e,988ca2b4-8d71-4117-928a-95b6e7bc82e5,2024-09-19 22:53:25,ship to home,Freeman and Sons,0061c044-810e-4619-a365-ac5f2b3d590e,2024-10-28,2024-10-23
2493d50b-d5b3-4081-8b3e-b66feaefe3bf,e6c35b78-28ea-4e48-88b3-536ffcb1ea25,2024-09-20 05:21:08,ups,Martinez-Pollard,b237deec-13b0-4839-b513-d3a8af092c11,2024-11-03,2024-11-05
24fe599c-6140-4051-ac09-b27f19dc3711,5354fc6d-c1b0-4a55-bc95-7b54bf8b38cd,2024-09-24 19:32:43,usps,Peck LLC,1af7377d-5a79-400f-9155-637bca30be6c,2024-10-15,2024-10-20
83fe3618-0259-41d7-8173-81faa26e1093,17314f19-25e1-4002-8598-3f0fdac11b65,2024-09-10 23:34:02,in-store pickup,"Pennington, Fischer and Miller",9dcca8e8-286c-43db-b629-2f13b0c0abf0,2024-10-28,2024-10-27
68881383-5bb0-4017-adc3-00d00ffae63e,b682785b-3506-4410-8626-300f64d2de1b,2024-09-16 12:08:07,usps,"Owen, Palmer and Barajas",fb5ba625-c05a-4c00-b2b2-6144e96b5f5a,2024-10-10,2024-10-16
88693295-5241-4b4a-9ecd-b181ae70b0e6,39087b79-e58e-411b-9151-f3e87ff2953d,2024-09-30 22:50:31,fedex,"Pugh, Johnson and Singleton",be9cca91-0c21-45ac-b4d5-2aa945680f05,2024-10-15,2024-11-05
073609ac-1ecb-4707-9db7-7590e90933f6,ced6d636-ef7c-4c75-8bb3-454f49736719,2024-10-09 07:56:36,in-store pickup,"Johnson, Combs and Smith",ae38d9d3-f586-479b-b6da-31373a524254,2024-11-07,2024-11-03
4d0badef-ccb5-4b3e-a012-bcd2c0bcb06f,adbc4b30-3f40-4a56-a33c-7aa81cfa6814,2024-09-13 23:25:08,ship to home,Ruiz-Fox,8b0bc3f5-6408-42eb-81e5-373d63c39674,2024-10-27,2024-10-25
7cf87231-8ac6-42c9-869e-4e3da17597c6,6a085258-e6ed-4214-8ae5-04b6b8bd1c4a,2024-09-25 05:53:00,ship to home,Jones Ltd,c9a131ff-fcac-480d-bda3-870a4dd39a7e,2024-11-02,2024-11-03
1b75705f-9d95-48f9-bcb7-06dd4b825667,17df406d-221b-4258-8c36-f0debaa7d52a,2024-09-21 12:06:32,ups,Garcia-Clark,5b2d6a20-0e29-41f7-bb13-d2abfeda24b3,2024-10-29,2024-10-17
1bcac56a-608d-4f53-a8b4-21d8df92b7f0,2496e609-d628-4be8-8a13-017cf2fcbe43,2024-09-22 19:32:58,usps,"Sanders, Golden and Figueroa",9aa2fdee-d798-463d-9e9a-bb503563dae3,2024-11-02,2024-10-14
6171a4ed-a610-4ad4-8b4e-167d2cf76d0b,ae54043b-e875-49d0-8a49-e49c0455babb,2024-10-07 04:09:51,fedex,"Martin, Bailey and Hunter",ebb90193-6d86-4c7b-971b-328c8132aebd,2024-10-28,2024-10-19
5dc273bb-19d5-4fd1-8eef-8bea4ce2671d,c31eec4c-c3b0-46e9-acb0-d69f83ea9a49,2024-10-04 19:52:53,usps,Walker-Campbell,264e9a8a-6b06-489b-8432-a8fd3dbd4efe,2024-11-02,2024-10-22
741e6da0-e317-4c51-8f10-c2491760b546,1eb649e0-a895-43e5-b35a-e4a61fb9f04f,2024-09-13 23:14:32,ups,Shelton-Estrada,a55ed2c3-2b41-432e-bd61-56946dde7def,2024-10-21,2024-11-02
0f7c2017-a848-4132-a773-e03d2f817be4,a97d4978-a101-4e56-87e8-0dc9f42705dd,2024-10-09 10:41:43,usps,"Smith, Williams and Williams",059881bc-b433-4316-a04f-ecd2af21a987,2024-11-05,2024-11-07
fd7a4106-3a7a-477e-9288-22325ec8a7d9,189ff49c-be6b-4fa6-8bbf-bc34190e5114,2024-09-12 09:28:19,ship to home,Johnson Inc,7e205fcc-b798-4354-8ed9-d81debd2d263,2024-11-01,2024-10-21
c3f4af8f-8e09-4a92-a1ca-252e3ce5f2e9,f1a6e4f4-3828-4838-8b3f-a7dc13c2eca1,2024-10-01 04:37:35,ship to home,Ramirez-Miller,91412a39-448f-4f61-adc5-7766567ef322,2024-10-18,2024-10-23
ae15f909-9f1d-449a-8991-4c40dc2aa3bc,e0839185-bf59-41c6-9484-ad4794ea0269,2024-09-20 03:42:01,ups,Carpenter-Robinson,e53ef9e5-388b-4583-9097-0c4ebebeb6ef,2024-10-30,2024-11-07
a84b8bf9-6940-4fae-8d57-7a1844da7edc,045b35bd-83fb-41b3-8ebd-1b45380c2cbb,2024-09-24 18:10:22,in-store pickup,Edwards-Lewis,c2ba180f-3a84-44fc-abd9-b47dcaca51a4,2024-10-12,2024-10-15
5c1b24bf-b55c-4b4f-87a6-54fda8ba8945,b1af0013-0e94-45c0-9823-8e2703d80784,2024-10-01 04:14:15,ship to home,Marquez Group,5095caeb-31d5-4c81-a793-9bc304da9cfd,2024-10-28,2024-11-07
f460e606-e54d-4fb9-b755-ede4e953c9b4,6d49aad8-7288-42c4-94d1-5a82f984c28e,2024-09-16 06:34:27,usps,Ryan-Gonzalez,96e5ad06-f795-4827-902c-f389596ac454,2024-10-25,2024-10-13
6884ce79-f54c-46da-9986-4805fba91bc6,33a790ac-5fb0-40ed-9f4e-5ce38807e1ca,2024-10-06 16:07:34,ups,Alvarado-Wise,52ef644d-beaf-4db2-8f03-38018948fc69,2024-10-24,2024-11-01
14be8168-c2f1-4263-abd7-5655928c891e,077db99f-991a-41b5-833d-8a0044071742,2024-09-18 02:55:40,usps,"Evans, Wells and Hodge",9748d369-170a-4d35-81a6-5c8e4d419f11,2024-10-14,2024-10-15
0080e4f8-d32e-43a4-b52e-75b4cf2cd2db,c1dcf27c-eaf3-4e39-9d71-e332310cb717,2024-09-26 22:14:07,fedex,Reeves-Nguyen,fc1070ea-cecb-4935-9170-6d917cc61d69,2024-11-08,2024-11-08
3f0dd961-ad4e-4a20-9558-a16446aece15,a6d0fe54-1826-4cc2-b089-125c836b70cf,2024-10-07 04:08:46,fedex,Simmons PLC,ca8a7302-972c-4ad5-b551-7249576d3b19,2024-10-28,2024-10-10
806c798c-9ee6-42bf-9c0b-edc882a6fd6e,272e1aff-71f9-43f0-9911-351d6f291a24,2024-10-05 03:23:53,ups,Mueller-Jones,0b80d88e-5008-4d6e-9ef4-ddb718ca0bcf,2024-10-10,2024-10-31
692d95f9-def8-4536-b91f-0282704fbf27,887d01aa-9e9f-4316-87cd-ae6245ae98c9,2024-09-23 07:19:15,ship to home,Huber and Sons,c30ba045-763c-4936-af8f-721686d60ae8,2024-10-18,2024-10-24
a69b89cc-e0f7-483e-86d8-7aef49d19db0,c3087932-5bba-4d6e-b6a3-53a392b12eed,2024-10-04 02:36:34,usps,"Davila, Lopez and Conway",87547e16-aaac-475a-b2a9-9ef034a7531a,2024-10-31,2024-10-23
5362cdeb-ef81-4e5b-8fb2-3da89964854f,cff05f90-3b97-4626-b5d6-01924f6d63c7,2024-10-09 16:19:12,fedex,Quinn PLC,f1e9ed78-683f-40f0-87a4-ebf2aca92481,2024-10-21,2024-10-23
084e8987-006b-4921-a6a0-d8e69d6fb403,616526a1-9b3e-47c1-876b-3c2c9a7846f4,2024-09-23 02:53:11,usps,Contreras-Morrison,ff810460-ed1b-4e92-afe6-a0b5f49ba90c,2024-10-12,2024-10-16
cf680462-ea70-41bd-af59-f3bfa0d72959,a4c65aa6-c668-409b-a660-753ff4c8c267,2024-09-14 08:54:25,ship to home,Brewer Ltd,c049d259-e994-4962-8530-dc7e11d11e28,2024-11-07,2024-11-04
f5456989-cf6e-49b3-a7cc-989c87d6309d,dc13c94c-6e62-4815-9d53-1be3f56276aa,2024-09-12 07:58:50,usps,"Boyd, Gardner and Mccullough",21d4d06f-4fd0-4cea-b108-c83ac3e2de0e,2024-11-03,2024-10-11
35c4179d-d579-4b2f-972c-4296955ad4e3,6a38e904-3831-4d78-beb7-453c38093d74,2024-09-22 10:27:37,usps,Mathews-Collins,c56104b5-91c7-4ad5-937d-2850fae69520,2024-10-20,2024-11-03
cabb9bd8-9b1e-4c07-8c6f-8cda920dbea8,efaba52c-d9f2-4f3d-8bee-3f2b522677af,2024-09-27 21:07:42,in-store pickup,"Jenkins, Robles and Romero",cc47efcc-e242-4aec-8ced-6bb824c5d0fd,2024-10-21,2024-10-11
3dec9983-a96a-469c-bc26-500c03dff6a7,9c5fab1e-d4fa-47c6-9c72-9697d3141052,2024-10-07 18:25:27,usps,Watson-Patterson,10198d3b-692f-4a05-90eb-8e3f20a30019,2024-11-02,2024-10-18
57540b68-f257-498a-bf82-a6eac1fdc25d,07e81601-fb14-492b-9896-71311fbf0c43,2024-10-10 02:21:43,fedex,Peters Inc,3607d8ae-5362-4bb6-8abe-1088dc733c1d,2024-10-31,2024-11-04
d19170cc-724e-4d45-b575-a3e18a8035fc,5840e23e-ba05-41aa-ad70-8fd752ffae21,2024-09-26 07:02:10,ups,"Brown, Mckenzie and Mcfarland",b985b428-ef38-401a-bb9a-dda1867ba3d2,2024-10-20,2024-10-24
ada09f47-9869-433b-9883-3518797a1f47,95636967-0bc2-4b5f-8e5c-867ed00e0d0d,2024-09-13 22:28:42,ups,Hernandez LLC,78dd0466-3ef2-45e6-9adf-56c82a5b2436,2024-10-19,2024-10-30
a9c320d9-c0d3-48c4-8b29-96d6e5296b52,ff857edc-644c-43a8-b685-ab90cd4ee7b2,2024-09-29 01:40:33,ship to home,Reyes-Fritz,8d70452f-394d-4769-8e39-80a189a9fd62,2024-10-10,2024-10-15
b185f493-4a68-48b2-9661-003ac67c0d6f,853219f7-9d85-47fd-a9a0-b673a7f19113,2024-09-14 15:16:14,ship to home,Waters Inc,379da6d3-ce78-4a77-ab6e-4c5cf0fb3903,2024-11-05,2024-10-14
ccfa7111-29f1-4e87-8be3-4122171881d2,181d1bdd-60fc-4536-bd69-1a3cdde3854e,2024-09-16 03:26:53,usps,Wagner-Bentley,82efb15e-38a1-48ca-b13f-9bf43a75089f,2024-10-11,2024-10-14
0cf065c7-414a-48fd-8ff4-7f625a2ac538,16f2a921-3f2e-4415-a894-ca11c9292d62,2024-09-11 00:34:54,ship to home,Thompson-Leonard,1cf62f01-2ee1-44bf-9739-e0cc2b416015,2024-10-26,2024-11-07
33a18f88-5027-4280-9f72-9248fd468623,991361a3-9d69-41e7-9c94-7339b48a7532,2024-10-07 17:43:03,in-store pickup,"Sims, Logan and Thompson",79f0c20e-0a52-4ad4-91b9-94a1e050542e,2024-10-14,2024-11-02
f1fce22b-ded3-4efb-b48b-ac1bd2db70ba,79b2ab73-e009-4a35-86c1-4883ad4b2f3a,2024-09-26 01:36:01,ups,Bailey Inc,661d95f5-e801-478d-84aa-f146757b22fc,2024-10-22,2024-10-25
491785dc-408a-421e-b78d-8dbb62f5a96d,adce5eab-ad25-4871-babe-63a634787127,2024-09-12 07:43:37,ship to home,"Gutierrez, Bennett and Espinoza",0d876248-080d-44bf-b22e-68545792d3cd,2024-10-18,2024-10-19
e869fd9c-cb3d-431c-81c0-1f9ada047997,59c8559b-f53d-4689-8772-38f4622379e2,2024-09-16 12:17:28,usps,"Cline, James and Lowery",8425e1c4-b3e5-4e4f-bc31-80c183ff7050,2024-10-30,2024-11-07
3a9d313b-2976-42c9-a729-2b9e0f105fad,23860c67-e8e7-4983-b8af-8e0b81bb464c,2024-09-18 17:43:09,ship to home,Anderson and Sons,6285f8d6-b341-4687-9699-61736af0425e,2024-10-11,2024-10-10
00126c82-6b0f-482e-866d-904a012ab5b4,590c3b16-c79c-4296-9799-425ba22e3345,2024-10-06 19:38:16,in-store pickup,Robles Group,74595f21-811d-4c2d-b6cc-c19046228aa0,2024-11-05,2024-10-17
474149c5-784e-480f-bb0d-931f009eda38,9019b1ec-2b8f-48b4-9321-22c13a65d015,2024-09-26 06:25:29,usps,Vaughn Group,90f10ef3-4d5b-433b-b254-f12b3f66682a,2024-10-10,2024-11-08
a0dabbeb-38ef-4cdc-92ce-a3fee82f4832,bfe747a8-d719-430f-a67c-3bf39c76bffa,2024-09-11 06:02:56,fedex,Brown PLC,20083337-927b-4f35-acb2-5b1b6efe280c,2024-10-12,2024-10-29
fdf56be9-7873-4b4e-87a0-b267a9a384d3,697dd159-db32-4fc6-8148-c91ea5d34c68,2024-09-16 15:57:20,ship to home,Harvey Inc,ce4d00b2-ae4c-4e81-b79b-901c6eaf50d4,2024-11-06,2024-11-04
c68ddf57-9d24-481f-9a3e-b5ead4954366,54d3563d-ab2d-42a0-9dfd-154d7a9e0ed0,2024-09-11 23:12:38,in-store pickup,Wiley-Stafford,47e047e6-a37d-4a8e-8310-ad33dbcc9c15,2024-11-08,2024-10-19
b9a361d3-d042-401d-b4f9-9e65f6f59932,8e80c446-f61d-4c59-9f33-9b144124f7f9,2024-09-19 04:36:34,ship to home,Butler-Meza,f283f85c-356f-424f-9971-32d739d0bd78,2024-11-05,2024-10-16
c7c1e393-d2d5-4dd7-be9d-6c371c6f141c,a914e6f7-64db-4908-85b5-3f6673386cd0,2024-09-24 12:15:37,usps,"Osborne, Drake and Torres",d1e608bb-1739-4223-8b9d-a97c6e5f34b9,2024-10-13,2024-11-04
f9c713e2-0449-4a4a-9622-c6b7e242615b,1734f51c-ce56-4bfa-9076-e7b9d5c6adb5,2024-10-01 11:29:54,ship to home,"Richard, Cooley and Woods",ecf26fdd-fa1a-457f-9d4b-3df6a0dad85e,2024-10-23,2024-11-08
af41f772-04d0-4d35-bd65-3a33c08c2777,b4b4e021-776a-4fed-a6da-0c5b688f8836,2024-09-17 07:36:04,ship to home,Smith Group,159679a4-6f6b-42ec-bf84-6e930c8fe8a6,2024-11-06,2024-11-05
937da1ab-ef3d-4a94-928d-9082af52edc2,15005283-1679-4ebd-a94a-f6b59cbeac3b,2024-10-07 01:07:06,ups,Schneider-Diaz,dbb4f2d7-09b4-46f0-ae28-23d95d95756d,2024-11-04,2024-11-01
0d0a9d6e-a698-45f3-af10-d9059ef160eb,a61f3990-bb05-4ccc-8344-a6d5c162821a,2024-10-05 00:54:33,ship to home,"Mcdonald, Schultz and Walker",12ed90e4-e0b5-47c9-8e5b-2aff86685096,2024-11-08,2024-11-04
d516e827-adcf-4ccf-919c-d7d4d40a1b49,0ede8c24-0550-40d0-a18a-668ddd5039d7,2024-09-22 12:13:31,ship to home,Bullock Inc,85e60bd1-9a2c-482a-ba43-b21d2a785126,2024-10-27,2024-10-20
af193685-01ba-4f5d-8276-d91b2db5843c,18ae7695-4092-4249-ad10-3426e4ad2219,2024-10-05 05:02:38,in-store pickup,"Jones, Ramos and Ford",17415110-ef22-420e-99a0-024c4ee9f162,2024-10-23,2024-10-10
47486f3f-a759-41fc-b2bb-9dd58f7b92d2,cd8fb924-baed-43ee-b8d4-98048905f565,2024-09-25 04:35:32,ship to home,Wong-Stuart,dbdb8d59-f828-4124-92d0-8a8bad47939d,2024-10-31,2024-10-23
32f8dfd0-3af5-491e-8105-7ac337175cfe,259e4e68-f6e4-4961-a86b-217472fd3be1,2024-09-23 18:10:25,fedex,"Gregory, Mueller and Garcia",051d9da1-59d2-4816-b251-fb3f09b06c5d,2024-11-07,2024-10-18
c63a7996-331d-4777-996f-b8ab84ece6b1,9ceac2d8-07e9-4764-aa72-67297e01c8dc,2024-09-21 05:23:59,in-store pickup,Vargas-Cox,b96e1f65-9051-497b-9693-67b6ad9ddae5,2024-10-17,2024-10-18
c384aec4-a8af-4289-86f0-05eaf3aa62d9,1d5c6383-b972-4cf4-9d46-b39aa7b6a613,2024-09-25 14:16:22,ups,Moyer-Goodman,e4b28d46-b64a-4e7d-94e8-8cb85a00277f,2024-10-14,2024-10-16
cddbd84c-c73e-42b3-8330-0498ac0105f3,0f4f6d21-98d4-4f4b-816b-a60792738b1f,2024-09-27 01:19:44,fedex,Sheppard-Glass,5940c5d8-650c-4843-b836-4ee6c6abf7dd,2024-10-11,2024-10-14
3280e3e4-132e-49a2-bbf1-e8e61f28c2cb,837b74a5-2f83-4a37-a13c-1b7f56bcb5b0,2024-10-05 04:48:47,ship to home,"Mcclure, Sims and Hogan",2dbf9c28-3b50-421c-a642-e283e02662de,2024-10-28,2024-10-13
0dee4778-11e2-4424-8077-0aee692c1247,766c914c-cae6-483d-8c11-abab2159f3d8,2024-09-26 13:51:34,usps,Turner Inc,70e4e8f7-d435-4456-b51e-469be62085c1,2024-10-12,2024-10-31
dd30b294-bc3e-441a-8d84-272d3be13378,a2346a6d-0b87-4dc1-859f-2e0ef60ad08b,2024-09-24 19:44:43,usps,Jackson-Schroeder,bd5d5742-1988-4963-a2c4-a295855d2fdf,2024-10-13,2024-10-20
dc7204c2-f7f1-4bbf-8988-a18fd02c2166,4be7721a-e893-4345-a029-c2d83ce24072,2024-09-11 22:44:48,usps,"Dominguez, Sullivan and Kramer",b6a7f64b-2113-4bbe-b541-058d9c074ea7,2024-10-26,2024-10-13
be95fd74-2199-4904-ac37-1e1fe41225ff,6c137501-7022-4b3e-9666-9d5371889330,2024-09-18 16:41:26,ship to home,Scott Group,507dcd2a-a485-45bd-a512-48c36cfdff46,2024-11-04,2024-10-25
d23e32a9-a3f1-46b9-80e3-a75e69ee18af,49ccc6ba-7e52-40d3-8634-eb8280a90a26,2024-10-07 14:44:59,in-store pickup,Dawson-Cordova,591be972-0901-4e0c-ad1e-0195a3d6a86a,2024-10-11,2024-10-17
26b88321-1a98-44f1-86a8-0e7600e31bae,b5aad164-d61f-44f3-b7da-277f59033ed7,2024-09-27 05:50:25,usps,Smith-Frey,3e404660-7cd9-4274-bfeb-8f35f1f30666,2024-10-24,2024-10-25
ae2c64a6-2c48-4bb9-8c12-3c8985db7577,573b2ff6-ec6d-4c78-ac44-7cbac60fe897,2024-10-08 09:13:07,usps,Park-Wallace,ffb25608-a29f-4f8a-bedb-4fb74740d09d,2024-10-28,2024-10-10
c378154a-a426-4e13-8707-cae8fe6bdc72,3b35ce49-48ff-48d8-8ec1-55527da1286f,2024-09-11 15:36:02,ship to home,Edwards PLC,bd49b65e-6382-4b6d-93c3-a2f3bea6227a,2024-10-24,2024-10-29
7c72a0f1-601d-4453-905b-d4fab8211b8b,a104a738-fabe-4207-a11e-244b1187f282,2024-10-09 12:08:42,in-store pickup,Todd Inc,62457d00-1056-47e3-98fc-02ccc52dc273,2024-10-24,2024-10-12
3ca0c649-32a7-4e63-9c23-5ca32332918c,5985fdc9-d8de-418d-9285-305c1c68379d,2024-09-16 13:59:22,in-store pickup,Wilson Group,2396c529-d749-417c-8b6e-3f9696a69d76,2024-10-16,2024-10-13
99f22383-7367-434b-869e-9e986329e336,a4b64773-49d2-4705-93a1-bfd081caf059,2024-09-19 15:48:30,usps,"Bartlett, Pierce and Roberson",2d0d8e70-a474-4d6d-bced-32f50cb18147,2024-10-12,2024-11-01
d088cff6-f4ab-4e62-9ee5-68d2f0cea485,0d3347bf-b87b-4eb9-a556-db2d87ca0fb9,2024-09-14 23:47:51,in-store pickup,Reilly-Hughes,de16c45d-db5d-4622-8260-0cab264dff94,2024-11-02,2024-10-23
d5707364-48c5-4829-838a-3ded663b087d,a1757fc6-d338-43c8-a98f-aba9496b8feb,2024-10-07 17:17:50,fedex,"Mitchell, Smith and Jackson",566e0ec2-a842-470c-b38a-2d433b86ea78,2024-10-31,2024-10-22
6db9b032-6d5b-4195-8064-84af49ce37f5,18984455-da08-48be-84a1-e59c71c698c8,2024-09-11 14:11:32,ship to home,"Miller, Macdonald and Lee",74a8d358-fd23-4887-9701-2c6e7fb136bb,2024-10-15,2024-11-03
